Poço,Campo,Bacia,Localização,Petróleo (bbl/d),mes
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,29617.811383433873,2022-07-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,29295.36711434323,2022-07-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27432.72246196161,2022-07-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27390.667372021933,2022-07-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,26497.70466949871,2022-07-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26074.527875875483,2022-07-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25600.762546216454,2022-07-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,25341.57225863355,2022-07-01
7-LL-84D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,24964.010993204196,2022-07-01
9-BRSA-1212-RJS,Sururu,Santos,Mar,24914.513637754837,2022-07-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,24890.010161171616,2022-07-01
7-LL-61-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,24661.452668568385,2022-07-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,56484.695216727174,2022-11-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50192.73545401633,2022-11-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49259.87076253021,2022-11-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,48851.54781187571,2022-11-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,48246.46717156345,2022-11-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,47862.31781832952,2022-11-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47521.10424706242,2022-11-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45423.67766565743,2022-11-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44089.37097711645,2022-11-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,43536.35869226467,2022-11-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42386.353896677734,2022-11-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,40373.6022218879,2022-11-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40269.1096754492,2022-11-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40089.49887794183,2022-11-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37318.40084208107,2022-11-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,36448.89703594532,2022-11-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35658.59741902859,2022-11-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,34387.74754592351,2022-11-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,32089.185921426713,2022-11-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,29546.343633326647,2022-11-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28502.943858798964,2022-11-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,28442.68886695038,2022-11-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28412.640060742386,2022-11-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27975.882975681227,2022-11-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27327.114591940397,2022-11-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26929.227679361673,2022-11-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,25705.51371997092,2022-11-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25626.320150047784,2022-11-01
7-SLL-2-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25221.100436498644,2022-11-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,23270.95732707829,2022-11-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,53508.906448868045,2022-10-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50030.788838392065,2022-10-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,49234.90281181644,2022-10-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48666.14339273537,2022-10-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47342.788273223254,2022-10-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,47286.288884182,2022-10-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46425.75738143235,2022-10-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,45773.062040643475,2022-10-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45414.66548744598,2022-10-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42551.244844256194,2022-10-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,40914.72971028235,2022-10-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40799.12946069694,2022-10-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,40212.33374970362,2022-10-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36631.288880857195,2022-10-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36148.24815911444,2022-10-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35555.24251870812,2022-10-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,32173.198020646585,2022-10-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,29924.869308289537,2022-10-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,29711.158076255262,2022-10-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29496.759832622363,2022-10-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29177.139349383557,2022-10-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28697.516437351846,2022-10-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28326.023221482632,2022-10-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,27478.514821062236,2022-10-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27148.80057856061,2022-10-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,26757.84982936948,2022-10-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,26741.22871021472,2022-10-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25861.17046594343,2022-10-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,25585.963388208507,2022-10-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25544.186182074627,2022-10-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,52974.39435971531,2022-09-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50587.02586372006,2022-09-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46988.2388945537,2022-09-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44322.235616700294,2022-09-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,43947.602823570676,2022-09-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,43063.1756108584,2022-09-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,40875.26870787917,2022-09-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39885.29779987421,2022-09-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39746.16658627284,2022-09-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,38857.954706826225,2022-09-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,36564.973395471614,2022-09-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,36092.29438782515,2022-09-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,32752.27208061539,2022-09-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,31949.388231171317,2022-09-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,31382.759438561417,2022-09-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30970.564422166033,2022-09-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,30665.043767791947,2022-09-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30129.200760524338,2022-09-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,29386.19970551872,2022-09-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,28855.74697736377,2022-09-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,28317.147714552662,2022-09-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,28176.939238902774,2022-09-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27581.858715094433,2022-09-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26976.432424563434,2022-09-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26093.5854259767,2022-09-01
7-SLL-2-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25841.830006681124,2022-09-01
7-LL-83D-RJS,Tupi,Santos,Mar,25605.107291990433,2022-09-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25582.72121244661,2022-09-01
7-LL-61-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25143.467473266683,2022-09-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,24805.06971785058,2022-09-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,56627.702869584,2023-04-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,51266.872018363,2023-04-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49577.032165352,2023-04-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48449.168595392,2023-04-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47580.86514707967,2023-04-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47135.079056536335,2023-04-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46752.44601295833,2023-04-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45962.52387060234,2023-04-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,45666.920621730664,2023-04-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44950.734760646,2023-04-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42062.337018180006,2023-04-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39801.18177223,2023-04-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39079.70932584034,2023-04-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,34657.647083682336,2023-04-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,34383.641994048994,2023-04-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33941.29517161367,2023-04-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33710.410084095674,2023-04-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,31248.143404904004,2023-04-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,29785.12458350967,2023-04-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,29691.18019101,2023-04-01
9-LL-20D-RJS,Tupi,Santos,Mar,29026.076183199002,2023-04-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27524.618026631004,2023-04-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27320.162301412332,2023-04-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,27283.77029939367,2023-04-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,27149.35202784567,2023-04-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,26913.84078507267,2023-04-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26875.301861240667,2023-04-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26815.590388647,2023-04-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25733.953777281997,2023-04-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25122.869173675004,2023-04-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50615.735203217424,2023-12-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,50070.608529857745,2023-12-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,49522.127764591285,2023-12-01
7-BUZ-50D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49093.06756385291,2023-12-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49024.53562016678,2023-12-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48845.343194105815,2023-12-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,47266.87986761387,2023-12-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,47246.26471099323,2023-12-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46375.28489442,2023-12-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46232.43296156807,2023-12-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,46163.515716295165,2023-12-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,45918.176199023554,2023-12-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,45745.97520112323,2023-12-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45427.45638216387,2023-12-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,44798.21770285097,2023-12-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,43201.960706766135,2023-12-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,40052.076003320006,2023-12-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39247.88098353259,2023-12-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39085.49939352774,2023-12-01
7-ITP-5D-RJS,Itapu / Itapu_Eco,Santos,Mar,36121.237533830645,2023-12-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35213.54612525839,2023-12-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33899.94446599839,2023-12-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,32968.02795565968,2023-12-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,32745.425492846778,2023-12-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,31209.130675771616,2023-12-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,30936.06628471129,2023-12-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29770.616433368068,2023-12-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29512.25619780807,2023-12-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28856.169768855805,2023-12-01
9-LL-20D-RJS,Tupi,Santos,Mar,28081.90754906419,2023-12-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,53055.882811444644,2023-02-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,51160.60154510929,2023-02-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,50193.424649763576,2023-02-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49923.516098407505,2023-02-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49071.54403693001,2023-02-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47654.552951886784,2023-02-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47491.48064219393,2023-02-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47320.05276918821,2023-02-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46889.68173001714,2023-02-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,46321.02068182536,2023-02-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,44273.779852250715,2023-02-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,43895.59244638072,2023-02-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42529.75908170036,2023-02-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42118.074169495005,2023-02-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41055.67718837572,2023-02-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40715.81269629143,2023-02-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39702.59978301143,2023-02-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,38365.93316584536,2023-02-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37561.31236650036,2023-02-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35413.511177826076,2023-02-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34564.197908890004,2023-02-01
9-BRSA-1191-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30251.164895578928,2023-02-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,28994.748167114285,2023-02-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,28831.19985358607,2023-02-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,28633.698696405718,2023-02-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28402.74518474036,2023-02-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28381.650734452855,2023-02-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27213.733205140714,2023-02-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26907.805158275358,2023-02-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,26706.416224606783,2023-02-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,50917.35614326613,2023-01-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,49448.844173795806,2023-01-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49244.23158206839,2023-01-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,49163.876418759035,2023-01-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,48338.292798618066,2023-01-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48274.06856319355,2023-01-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47169.55175346807,2023-01-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46219.14036117,2023-01-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46131.923826739025,2023-01-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,45536.50220944259,2023-01-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44516.96499365613,2023-01-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44266.85049610903,2023-01-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,44060.65064039355,2023-01-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42280.25418123419,2023-01-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40643.57967767774,2023-01-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40603.784861396125,2023-01-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39368.15148399904,2023-01-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,36987.392254545484,2023-01-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34244.49153322323,2023-01-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,30938.057719716126,2023-01-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30798.125273189675,2023-01-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,28965.77437473903,2023-01-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28124.03568195871,2023-01-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28060.506369090646,2023-01-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,27701.16039342129,2023-01-01
9-BRSA-1191-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27502.384339579676,2023-01-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27460.52788589774,2023-01-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,27333.40920262097,2023-01-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,25838.79573903323,2023-01-01
7-LL-27-RJS,Tupi,Santos,Mar,25035.72213149968,2023-01-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,50041.34143523645,2023-07-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49894.68964555613,2023-07-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,49239.961003975484,2023-07-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,49093.35912698097,2023-07-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47804.361784161294,2023-07-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47642.74389882871,2023-07-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,46758.19797657098,2023-07-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46291.658015425164,2023-07-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,45966.32875251548,2023-07-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45034.07015767162,2023-07-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44182.12249457001,2023-07-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42700.55835776129,2023-07-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,40486.68077302194,2023-07-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40471.23259386774,2023-07-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40455.815457969366,2023-07-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37638.69416705871,2023-07-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36999.76268763871,2023-07-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,36695.50124477259,2023-07-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,35336.75254671516,2023-07-01
